SCHOOL CODE,COUNTY,PUBLIC/  PRIVATE,PUBLIC SCHOOL DISTRICT,CITY,SCHOOL NAME,ENROLLMENT,# UP-TO-DATE,% UP-TO-DATE,# CONDITIONAL,% CONDITIONAL,# PME,% PME,# PBE,% PBE,# PRE-JAN PBE,% PRE-JAN PBE,# HEALTH CARE PRACTITIONER COUNSELED PBE,% HEALTH CARE PRACTITIONER COUNSELED PBE,# RELIGIOUS PBE,% RELIGIOUS PBE,# DTP,% DTP,# POLIO,% POLIO,# MMR,% MMR,# HEPB,% HEPB,# VARI,% VARI,REPORTED
6036123,SAN BERNARDINO,PUBLIC,ONTARIO-MONTCLAIR,ONTARIO,ARROYO ELEMENTARY,73,71,97,1,1,0,0,1,1,0,0,1,1,0,0,72,99,72,99,71,97,72,99,72,99,Y
6036131,SAN BERNARDINO,PUBLIC,ONTARIO-MONTCLAIR,ONTARIO,BERLYN ELEMENTARY,129,117,91,12,9,0,0,0,0,0,0,0,0,0,0,126,98,127,98,127,98,129,100,124,96,Y
6036149,SAN BERNARDINO,PUBLIC,ONTARIO-MONTCLAIR,ONTARIO,BON VIEW ELEMENTARY,130,129,99,0,0,1,1,0,0,0,0,0,0,0,0,129,99,129,99,129,99,129,99,129,99,Y
6036164,SAN BERNARDINO,PUBLIC,ONTARIO-MONTCLAIR,ONTARIO,CENTRAL LANGUAGE ACADEMY,100,95,95,3,3,0,0,2,2,0,0,2,2,0,0,97,97,98,98,96,96,98,98,98,98,Y
6036172,SAN BERNARDINO,PUBLIC,ONTARIO-MONTCLAIR,ONTARIO,CORONA ELEMENTARY,114,114,100,0,0,0,0,0,0,0,0,0,0,0,0,114,100,114,100,114,100,114,100,114,100,Y
6036214,SAN BERNARDINO,PUBLIC,ONTARIO-MONTCLAIR,ONTARIO,DEL NORTE ELEMENTARY,104,102,98,2,2,0,0,0,0,0,0,0,0,0,0,102,98,102,98,103,99,103,99,103,99,Y
6036222,SAN BERNARDINO,PUBLIC,ONTARIO-MONTCLAIR,ONTARIO,EDISON ELEMENTARY,110,108,98,0,0,0,0,2,2,1,1,1,1,0,0,108,98,108,98,108,98,108,98,108,98,Y
6036230,SAN BERNARDINO,PUBLIC,ONTARIO-MONTCLAIR,ONTARIO,EL CAMINO ELEMENTARY,66,63,95,2,3,0,0,1,2,0,0,0,0,1,2,63,95,65,98,65,98,65,98,65,98,Y
6036248,SAN BERNARDINO,PUBLIC,ONTARIO-MONTCLAIR,ONTARIO,ELDERBERRY ELEMENTARY,133,133,100,0,0,0,0,0,0,0,0,0,0,0,0,133,100,133,100,133,100,133,100,133,100,Y
6036255,SAN BERNARDINO,PUBLIC,ONTARIO-MONTCLAIR,ONTARIO,EUCLID ELEMENTARY,106,105,99,1,1,0,0,0,0,0,0,0,0,0,0,106,100,105,99,105,99,106,100,106,100,Y
6036263,SAN BERNARDINO,PUBLIC,ONTARIO-MONTCLAIR,ONTARIO,HAWTHORNE ELEMENTARY,110,100,91,8,7,2,2,0,0,0,0,0,0,0,0,103,94,103,94,107,97,104,95,105,95,Y
6096283,SAN BERNARDINO,PUBLIC,ONTARIO-MONTCLAIR,ONTARIO,LINCOLN ELEMENTARY,108,107,99,0,0,0,0,1,1,1,1,0,0,0,0,107,99,107,99,107,99,107,99,107,99,Y
6036347,SAN BERNARDINO,PUBLIC,ONTARIO-MONTCLAIR,ONTARIO,MARIPOSA ELEMENTARY,144,135,94,9,6,0,0,0,0,0,0,0,0,0,0,138,96,139,97,138,96,143,99,144,100,Y
6036354,SAN BERNARDINO,PUBLIC,ONTARIO-MONTCLAIR,ONTARIO,MISSION ELEMENTARY,122,120,98,2,2,0,0,0,0,0,0,0,0,0,0,120,98,121,99,120,98,122,100,122,100,Y
6036198,SAN BERNARDINO,PUBLIC,ONTARIO-MONTCLAIR,ONTARIO,RICHARD HAYNES ELEMENTARY,114,112,98,2,2,0,0,0,0,0,0,0,0,0,0,112,98,112,98,112,98,112,98,112,98,Y
6036412,SAN BERNARDINO,PUBLIC,ONTARIO-MONTCLAIR,ONTARIO,SULTANA ELEMENTARY,150,140,93,8,5,0,0,2,1,0,0,2,1,0,0,142,95,142,95,143,95,144,96,148,99,Y
6036446,SAN BERNARDINO,PUBLIC,ONTARIO-MONTCLAIR,ONTARIO,VINEYARD ELEMENTARY,98,95,97,3,3,0,0,0,0,0,0,0,0,0,0,95,97,97,99,97,99,97,99,98,100,Y
100107,SAN BERNARDINO,PUBLIC,ONTARIO-MONTCLAIR,ONTARIO,VISTA GRANDE ELEMENTARY,77,76,99,0,0,0,0,1,1,0,0,0,0,1,1,76,99,76,99,76,99,76,99,76,99,Y
6036453,SAN BERNARDINO,PUBLIC,ORO GRANDE ELEMENTARY,ORO GRANDE,ORO GRANDE ELEMENTARY,15,15,100,0,0,0,0,0,0,0,0,0,0,0,0,15,100,15,100,15,100,15,100,15,100,Y
113928,SAN BERNARDINO,PUBLIC,ORO GRANDE ELEMENTARY,ORO GRANDE,RIVERSIDE PREPARATORY,160,160,100,0,0,0,0,0,0,0,0,0,0,0,0,160,100,160,100,160,100,160,100,160,100,Y
111807,SAN BERNARDINO,PUBLIC,ORO GRANDE ELEMENTARY,VICTORVILLE,MOJAVE RIVER ACADEMY,10,10,100,0,0,0,0,0,0,0,0,0,0,0,0,10,100,10,100,10,100,10,100,10,100,Y
6108179,SAN BERNARDINO,PUBLIC,REDLANDS UNIFIED,HIGHLAND,ARROYO VERDE ELEMENTARY,117,112,96,1,1,0,0,4,3,0,0,3,3,1,1,112,96,113,97,113,97,113,97,113,97,Y
6036487,SAN BERNARDINO,PUBLIC,REDLANDS UNIFIED,HIGHLAND,CRAM ELEMENTARY,106,98,92,3,3,1,1,4,4,0,0,3,3,1,1,100,94,101,95,98,92,101,95,100,94,Y
107888,SAN BERNARDINO,PUBLIC,REDLANDS UNIFIED,HIGHLAND,HIGHLAND GROVE ELEMENTARY,97,93,96,2,2,0,0,2,2,0,0,1,1,1,1,93,96,95,98,94,97,95,98,95,98,Y
6111132,SAN BERNARDINO,PUBLIC,REDLANDS UNIFIED,LOMA LINDA,BRYN MAWR ELEMENTARY,121,105,87,6,5,1,1,9,7,4,3,2,2,3,2,108,89,108,89,107,88,109,90,111,92,Y
6036560,SAN BERNARDINO,PUBLIC,REDLANDS UNIFIED,MENTONE,MENTONE ELEMENTARY,105,102,97,1,1,0,0,2,2,1,1,0,0,1,1,102,97,103,98,102,97,102,97,103,98,Y
6036479,SAN BERNARDINO,PUBLIC,REDLANDS UNIFIED,REDLANDS,CRAFTON ELEMENTARY,113,109,96,0,0,2,2,2,2,0,0,2,2,0,0,109,96,109,96,109,96,109,96,109,96,Y
6036503,SAN BERNARDINO,PUBLIC,REDLANDS UNIFIED,REDLANDS,FRANKLIN ELEMENTARY,119,114,96,0,0,0,0,5,4,0,0,2,2,3,3,114,96,114,96,114,96,114,96,114,96,Y
110569,SAN BERNARDINO,PUBLIC,REDLANDS UNIFIED,REDLANDS,JUDSON & BROWN ELEMENTARY,96,91,95,2,2,0,0,3,3,1,1,2,2,0,0,92,96,93,97,92,96,93,97,93,97,Y
6036511,SAN BERNARDINO,PUBLIC,REDLANDS UNIFIED,REDLANDS,KIMBERLY ELEMENTARY,106,97,92,3,3,1,1,5,5,0,0,4,4,1,1,100,94,99,93,100,94,98,92,100,94,Y
6067060,SAN BERNARDINO,PUBLIC,REDLANDS UNIFIED,REDLANDS,KINGSBURY ELEMENTARY,90,78,87,5,6,0,0,7,8,1,1,2,2,4,4,81,90,83,92,78,87,82,91,83,92,Y
6036537,SAN BERNARDINO,PUBLIC,REDLANDS UNIFIED,REDLANDS,LUGONIA ELEMENTARY,123,115,94,4,3,0,0,4,3,1,1,1,1,2,2,118,96,118,96,116,94,119,97,119,97,Y
6036545,SAN BERNARDINO,PUBLIC,REDLANDS UNIFIED,REDLANDS,MARIPOSA ELEMENTARY,99,91,92,3,3,0,0,5,5,0,0,3,3,2,2,92,93,93,94,94,95,92,93,94,95,Y
6036552,SAN BERNARDINO,PUBLIC,REDLANDS UNIFIED,REDLANDS,MCKINLEY ELEMENTARY,74,68,92,2,3,1,1,3,4,1,1,1,1,1,1,70,95,70,95,69,93,69,93,70,95,Y
123851,SAN BERNARDINO,PUBLIC,REDLANDS UNIFIED,REDLANDS,MISSION ELEMENTARY,103,96,93,3,3,0,0,4,4,1,1,1,1,2,2,98,95,97,94,97,94,97,94,98,95,Y
6036586,SAN BERNARDINO,PUBLIC,REDLANDS UNIFIED,REDLANDS,SMILEY ELEMENTARY,96,86,90,3,3,1,1,6,6,1,1,2,2,3,3,87,91,88,92,87,91,88,92,89,93,Y
6036594,SAN BERNARDINO,PUBLIC,REDLANDS UNIFIED,SAN BERNARDINO,VICTORIA ELEMENTARY,94,88,94,5,5,0,0,1,1,0,0,0,0,1,1,91,97,92,98,89,95,92,98,93,99,Y
6111736,SAN BERNARDINO,PUBLIC,RIALTO UNIFIED,COLTON,ERNEST GARCIA ELEMENTARY,76,75,99,1,1,0,0,0,0,0,0,0,0,0,0,75,99,75,99,75,99,75,99,75,99,Y
6108864,SAN BERNARDINO,PUBLIC,RIALTO UNIFIED,COLTON,GEORGIA MORRIS ELEMENTARY,96,96,100,0,0,0,0,0,0,0,0,0,0,0,0,96,100,96,100,96,100,96,100,96,100,Y
121160,SAN BERNARDINO,PUBLIC,RIALTO UNIFIED,FONTANA,NANCY R. KORDYAK ELEMENTARY,68,68,100,0,0,0,0,0,0,0,0,0,0,0,0,68,100,68,100,68,100,68,100,68,100,Y
6036602,SAN BERNARDINO,PUBLIC,RIALTO UNIFIED,RIALTO,BEMIS ELEMENTARY,91,91,100,0,0,0,0,0,0,0,0,0,0,0,0,91,100,91,100,91,100,91,100,91,100,Y
6036610,SAN BERNARDINO,PUBLIC,RIALTO UNIFIED,RIALTO,BOYD ELEMENTARY,89,89,100,0,0,0,0,0,0,0,0,0,0,0,0,89,100,89,100,89,100,89,100,89,100,Y
6036628,SAN BERNARDINO,PUBLIC,RIALTO UNIFIED,RIALTO,CASEY ELEMENTARY,128,126,98,0,0,0,0,2,2,0,0,0,0,2,2,126,98,126,98,126,98,126,98,126,98,Y
116483,SAN BERNARDINO,PUBLIC,RIALTO UNIFIED,RIALTO,CHARLOTTE N. WERNER ELEMENTARY,135,131,97,4,3,0,0,0,0,0,0,0,0,0,0,133,99,132,98,131,97,132,98,134,99,Y
6036636,SAN BERNARDINO,PUBLIC,RIALTO UNIFIED,RIALTO,DUNN ELEMENTARY,106,100,94,5,5,0,0,1,1,0,0,1,1,0,0,103,97,103,97,100,94,103,97,105,99,Y
6111728,SAN BERNARDINO,PUBLIC,RIALTO UNIFIED,RIALTO,EDWARD FITZGERALD ELEMENTARY,61,60,98,0,0,0,0,1,2,0,0,0,0,1,2,60,98,60,98,60,98,60,98,60,98,Y
6107155,SAN BERNARDINO,PUBLIC,RIALTO UNIFIED,RIALTO,ELIZABETH T. HUGHBANKS ELEMENTARY,68,68,100,0,0,0,0,0,0,0,0,0,0,0,0,68,100,68,100,68,100,68,100,68,100,Y
6105704,SAN BERNARDINO,PUBLIC,RIALTO UNIFIED,RIALTO,HELEN L. DOLLAHAN ELEMENTARY,101,98,97,2,2,0,0,1,1,0,0,1,1,0,0,99,98,98,97,99,98,100,99,100,99,Y
6036644,SAN BERNARDINO,PUBLIC,RIALTO UNIFIED,RIALTO,HENRY ELEMENTARY,77,75,97,0,0,0,0,2,3,0,0,0,0,2,3,75,97,75,97,75,97,75,97,75,97,Y
6036651,SAN BERNARDINO,PUBLIC,RIALTO UNIFIED,RIALTO,KELLEY ELEMENTARY,90,90,100,0,0,0,0,0,0,0,0,0,0,0,0,90,100,90,100,90,100,90,100,90,100,Y
6036669,SAN BERNARDINO,PUBLIC,RIALTO UNIFIED,RIALTO,MORGAN ELEMENTARY,90,89,99,0,0,1,1,0,0,0,0,0,0,0,0,89,99,89,99,89,99,89,99,89,99,Y
6036677,SAN BERNARDINO,PUBLIC,RIALTO UNIFIED,RIALTO,MYERS ELEMENTARY,117,116,99,0,0,0,0,1,1,0,0,1,1,0,0,116,99,116,99,116,99,116,99,116,99,Y
6036685,SAN BERNARDINO,PUBLIC,RIALTO UNIFIED,RIALTO,PRESTON ELEMENTARY,97,93,96,3,3,1,1,0,0,0,0,0,0,0,0,95,98,95,98,94,97,94,97,95,98,Y
6114938,SAN BERNARDINO,PUBLIC,RIALTO UNIFIED,RIALTO,SAM V. CURTIS ELEMENTARY,102,95,93,7,7,0,0,0,0,0,0,0,0,0,0,97,95,97,95,97,95,101,99,102,100,Y
6106538,SAN BERNARDINO,PUBLIC,RIALTO UNIFIED,RIALTO,SAMUEL W. SIMPSON ELEMENTARY,124,123,99,0,0,1,1,0,0,0,0,0,0,0,0,123,99,123,99,123,99,123,99,123,99,Y
6036693,SAN BERNARDINO,PUBLIC,RIALTO UNIFIED,RIALTO,TRAPP ELEMENTARY,59,56,95,2,3,0,0,1,2,0,0,1,2,0,0,56,95,58,98,58,98,57,97,58,98,Y
6036743,SAN BERNARDINO,PUBLIC,RIM OF THE WORLD UNIFIED,CRESTLINE,VALLEY OF ENCHANTMENT ELEMENTARY,75,71,95,0,0,0,0,4,5,1,1,3,4,0,0,71,95,71,95,71,95,71,95,71,95,Y
6036727,SAN BERNARDINO,PUBLIC,RIM OF THE WORLD UNIFIED,LAKE ARROWHEAD,LAKE ARROWHEAD ELEMENTARY,57,51,89,0,0,0,0,6,11,0,0,6,11,0,0,51,89,51,89,51,89,51,89,51,89,Y
6036735,SAN BERNARDINO,PUBLIC,RIM OF THE WORLD UNIFIED,RUNNING SPRINGS,CHARLES HOFFMAN ELEMENTARY,41,33,80,4,10,0,0,4,10,0,0,3,7,1,2,36,88,36,88,34,83,35,85,36,88,Y
6110472,SAN BERNARDINO,PUBLIC,RIM OF THE WORLD UNIFIED,TWIN PEAKS,GRANDVIEW ELEMENTARY,88,79,90,2,2,0,0,7,8,1,1,6,7,0,0,80,91,80,91,81,92,79,90,81,92,Y
6036784,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,HIGHLAND,BELVEDERE ELEMENTARY,91,86,95,5,5,0,0,0,0,0,0,0,0,0,0,88,97,89,98,89,98,90,99,90,99,Y
6036834,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,HIGHLAND,COLE ELEMENTARY,88,84,95,3,3,0,0,1,1,0,0,1,1,0,0,84,95,84,95,87,99,85,97,87,99,Y
6036842,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,HIGHLAND,CYPRESS ELEMENTARY,89,87,98,2,2,0,0,0,0,0,0,0,0,0,0,87,98,88,99,89,100,89,100,89,100,Y
6037063,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,HIGHLAND,HIGHLAND PACIFIC ELEMENTARY,79,75,95,3,4,0,0,1,1,0,0,1,1,0,0,76,96,77,97,78,99,77,97,78,99,Y
6036941,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,HIGHLAND,LANKERSHIM ELEMENTARY,132,130,98,2,2,0,0,0,0,0,0,0,0,0,0,130,98,131,99,130,98,131,99,132,100,Y
6068209,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,HIGHLAND,OEHL ELEMENTARY,72,71,99,1,1,0,0,0,0,0,0,0,0,0,0,71,99,72,100,72,100,72,100,72,100,Y
6037139,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,HIGHLAND,THOMPSON ELEMENTARY,80,77,96,1,1,0,0,2,3,0,0,2,3,0,0,77,96,78,98,78,98,78,98,78,98,Y
6036768,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,SAN BERNARDINO,ARROWHEAD ELEMENTARY,60,60,100,0,0,0,0,0,0,0,0,0,0,0,0,60,100,60,100,60,100,60,100,60,100,Y
107730,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,SAN BERNARDINO,ASA CHARTER,19,15,79,4,21,0,0,0,0,0,0,0,0,0,0,15,79,15,79,15,79,15,79,17,89,Y
6036776,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,SAN BERNARDINO,BARTON ELEMENTARY,75,73,97,2,3,0,0,0,0,0,0,0,0,0,0,73,97,74,99,75,100,74,99,74,99,Y
116160,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,SAN BERNARDINO,BING WONG ELEMENTARY,127,125,98,2,2,0,0,0,0,0,0,0,0,0,0,125,98,127,100,127,100,126,99,127,100,Y
6036792,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,SAN BERNARDINO,BRADLEY ELEMENTARY,103,103,100,0,0,0,0,0,0,0,0,0,0,0,0,103,100,103,100,103,100,103,100,103,100,Y
6036800,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,SAN BERNARDINO,CAPTAIN LELAND NORTON ELEMENTARY,84,81,96,3,4,0,0,0,0,0,0,0,0,0,0,82,98,83,99,82,98,83,99,83,99,Y
114405,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,SAN BERNARDINO,"CASA RAMONA ACADEMY FOR TECHNOLOGY, COMMUNITY, AND EDUCATION",26,26,100,0,0,0,0,0,0,0,0,0,0,0,0,26,100,26,100,26,100,26,100,26,100,Y
6036859,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,SAN BERNARDINO,DAVIDSON ELEMENTARY,53,52,98,1,2,0,0,0,0,0,0,0,0,0,0,52,98,52,98,53,100,53,100,53,100,Y
6036867,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,SAN BERNARDINO,DEL ROSA ELEMENTARY,82,77,94,4,5,0,0,1,1,0,0,1,1,0,0,77,94,80,98,79,96,80,98,81,99,Y
6109714,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,SAN BERNARDINO,E. NEAL ROBERTS ELEMENTARY,78,78,100,0,0,0,0,0,0,0,0,0,0,0,0,78,100,78,100,78,100,78,100,78,100,Y
6068191,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,SAN BERNARDINO,EMMERTON ELEMENTARY,142,141,99,0,0,0,0,1,1,0,0,1,1,0,0,141,99,141,99,141,99,141,99,141,99,Y
121343,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,SAN BERNARDINO,EXCEL PREP CHARTER,27,27,100,0,0,0,0,0,0,0,0,0,0,0,0,27,100,27,100,27,100,27,100,27,100,Y
6036883,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,SAN BERNARDINO,FAIRFAX ELEMENTARY,55,55,100,0,0,0,0,0,0,0,0,0,0,0,0,55,100,55,100,55,100,55,100,55,100,Y
127340,SAN BERNARDINO,PUBLIC,SAN BERNARDINO CITY UNIFIED,SAN BERNARDINO,GEORGE BROWN JR. ELEMENTARY,96,89,93,2,2,0,0,5,5,0,0,5,5,0,0,89,93,90,94,91,95,90,94,91,95,Y
